IDKEY,RAW_SCHOOL_CODE,BLOCK_ID,BLOCK_NAME,BLOCK_YEAR_BUILT,WALL_2020,WALL_2021,WALL_2022,WALL_2023,WIRING_2020,WIRING_2021,WIRING_2022,WIRING_2023,PILLAR_2020,PILLAR_2021,PILLAR_2022,PILLAR_2023,PAINT_2020,PAINT_2021,PAINT_2022,PAINT_2023,ENROL_DIS20,TEACHER_DIS20,ENROL_DIS21,TEACHER_DIS21,ENROL_DIS22,TEACHER_DIS22,ENROL_JUN23,TEACHER_JUN23,SCHOOL_LEVEL,SCHOOL_CODE,SCHOOL_YEAR_BUILT,SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_GRADE,SCHOOL_TYPE_CODE,FUND,COORDINATE_XX,COORDINATE_YY,WALL_TREND,WALL_RATE,WALL_AVG,WIRING_TREND,WIRING_RATE,WIRING_AVG,PILLAR_TREND,PILLAR_RATE,PILLAR_AVG,PAINT_TREND,PAINT_RATE,PAINT_AVG,BUILDING_AGE,MAINTENANCE_RISK_SCORE,AGE_RISK_SCORE,TOTAL_RISK_SCORE,RISK_LEVEL,RISK_LABEL,RAPID_DETERIORATION,PREDICTED_ISSUES,ISSUE_IMPACTS,PRIMARY_ISSUE
sdv-id-ShSFPO,TBA3025,5,,1979.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,327,25,290,26,204,27,258,24,Menengah,TBA3025,10/04/1979,SEKOLAH KEBANGSAAN BANGGOL KATONG,SMK,B,101,SK,103.1631652,5.289123503,0,0.0,1.0,0,0.0,1.0,1,0.3,1.4000000000000001,-1,-0.3,1.6,47.0,3.61,15,18.61,2,LOW,False,None,{},None
sdv-id-wQBKRJ,TBA3063,9,,1989.0,1.0,1.0,1.0,1,2.0,3.0,1.0,1,1.0,,,1.0,1.0,1.0,1.0,1,960,71,1070,70,982,73,1031,71,Rendah,TBA3062,06/28/1965,SEKOLAH KEBANGSAAN BANGGOL PERADONG,SK,B,101,SK,103.1509968,5.2623937,0,0.0,1.0,-1,-0.5,1.5,0,0.0,1.0,0,0.0,1.0,37.0,1.58,10,11.58,1,VERY_LOW,False,None,{},None
sdv-id-dvYyfR,TEA3118,11,P,1982.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1,165,20,228,21,179,21,196,19,Rendah,TEA3118,10/11/2012,SEKOLAH MENENGAH KEBANGSAAN BUKIT BESAR,SMK,B,201,SK,103.0571468,5.232491259,1,0.3,1.4000000000000001,0,0.0,1.0,1,0.3,1.4000000000000001,-1,-0.1,1.6999999999999997,44.0,5.71,15,20.71,2,LOW,False,None,{},None
sdv-id-nuyayw,TBA3028,7,KANTIN 1,1991.0,2.0,1.0,1.0,1,3.0,2.0,1.0,2,1.0,1.0,2.0,1.0,,1.0,1.0,1,655,53,680,54,894,53,709,51,Rendah,TBA3032,10/29/1968,SEKOLAH KEBANGSAAN PULAU BAHAGIA,SMK,A,201,SK,103.1669154,5.324221516,-1,-0.3,1.1,-1,-0.4,1.8,0,0.1,1.3,0,0.0,1.0,35.0,4.21,10,14.21,1,VERY_LOW,False,None,{},None
sdv-id-fNgeOy,TBA3015,6,KANTIN,1979.0,1.0,1.0,1.0,1,1.0,1.0,3.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,264,31,392,30,285,30,317,30,Rendah,TBA3016,11/18/1931,SEKOLAH KEBANGSAAN PALOH,SK,A,101,SK,103.0585266,5.307019776,0,0.0,1.0,1,0.5,2.0,0,0.0,1.0,0,0.0,1.0,47.0,5.26,15,20.259999999999998,2,LOW,True,None,{},None
sdv-id-Dcvtke,TEA3085,9,KANTIN,1981.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1,,1.0,1.0,1.0,1.0,2.0,,1,445,65,726,66,989,62,756,68,Menengah,TEA3112,01/31/1991,SEKOLAH MENENGAH KEBANGSAAN SERI BUDIMAN,SK,A,101,SK,103.0864569,5.276843256,0,0.0,1.0,0,0.1,1.3,0,0.0,1.0,0,-0.07142857142857141,1.2857142857142856,45.0,0.0,15,15.0,2,LOW,False,None,{},None
sdv-id-PynOsi,TFT3004,11,KANTIN SEKOLAH,2005.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,,2.0,1,887,141,1194,134,1263,140,1113,135,Menengah,TFT3004,08/15/2002,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SBP,A,201,SK,103.1658469,5.291065722,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.07142857142857141,1.375,21.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-AxHYTc,TFT3004,11,KANTIN,1969.0,,,,1,,,4.0,3,,1.0,,1.0,,,5.0,1,803,91,896,91,705,87,921,84,Rendah,TFT3004,05/09/1959,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SMK,A,209,SK,103.1616868,5.312149461,0,0.0,1.0,-1,-1.0,3.4285714285714293,0,0.0,1.0,-4,-4.0,2.7142857142857144,57.0,13.98,20,33.980000000000004,3,MEDIUM,False,Wiring (Improving),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-URbAhn,TBA3060,7,,1984.0,,,,1,,,5.0,3,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1,234,25,316,26,307,25,345,26,Rendah,TBA3061,10/12/2000,SEKOLAH KEBANGSAAN BUKIT PETITI,SK,B,101,SK,103.1351954,5.249216321,0,0.0,1.0,-2,-2.0,3.8571428571428577,0,-0.1,2.2,0,0.0,1.0,42.0,19.4,15,34.4,3,MEDIUM,False,Wiring (Improving),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-nhKPXO,TEB3093,6,F ( KANTIN ),1991.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,1.0,1.0,1.0,2.0,2.0,,1,528,62,658,59,595,59,622,60,Rendah,TEB3093,09/27/1991,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA WEI SIN,SK,A,201,SK,103.0325609,5.268347981,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,-1,-0.35714285714285715,1.4285714285714284,35.0,0.0,10,10.0,1,VERY_LOW,False,None,{},None
sdv-id-NFxhCX,TBA3099,4,KANTIN,1972.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,304,25,304,25,272,25,313,25,Rendah,TBA3099,07/27/1924,SEKOLAH KEBANGSAAN SERI BUDIMAN 2,SK,A,101,SK,103.159426,5.302571545,1,0.3,1.4000000000000001,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,54.0,2.11,20,22.11,2,LOW,False,None,{},None
sdv-id-PUFrGE,TBB3089,8,KANTIN,2003.0,,2.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,5.0,1.0,,,3.0,1,209,37,269,35,303,36,227,37,Menengah,TBC3094,12/28/1960,SEKOLAH MENENGAH KEBANGSAAN PADANG MIDIN,SK,A,201,SK,103.1663788,5.290824435,-1,-0.5,1.2222222222222223,0,0.0,1.0,0,0.4,2.2,-2,-2.0,1.857142857142857,23.0,1.8,6,7.8,1,VERY_LOW,False,None,{},None
sdv-id-pQjxwc,TEA3118,9,KANTIN,1926.0,1.0,1.0,1.0,1,4.0,,4.0,4,,,1.0,1.0,1.0,1.0,2.0,1,886,89,1063,87,1035,90,996,86,Menengah,TEA3118,08/26/1930,SEKOLAH MENENGAH KEBANGSAAN SULTAN AHMAD,SK,A,201,SK,103.1364554,5.307761133,0,0.0,1.0,0,0.0,4.0,0,0.0,1.0,0,0.1,1.3,100.0,21.05,20,41.05,3,MEDIUM,False,Wiring,"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-oGTOri,TBA3093,9,KANTIN BLOK BESTARI,1997.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1,226,29,241,31,263,31,232,29,Rendah,TBA3099,05/29/1995,SEKOLAH KEBANGSAAN BUKIT BAYAS,SK,A,201,SK,103.0854354,5.297023126,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,29.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-kRnPiV,TEB3091,3,KANTIN,1979.0,2.0,2.0,1.0,1,4.0,1.0,2.0,1,,,1.0,1.0,1.0,,1.0,1,1082,130,1203,129,1382,133,1234,134,Menengah,TEB3091,10/23/1960,SMA KHAIRIAH,SMK,A,201,SK,103.0745064,5.314104207,-1,-0.4,1.3000000000000003,-3,-0.8,1.6,0,0.0,1.0,0,0.0,1.0,47.0,1.58,15,16.58,2,LOW,False,None,{},None
sdv-id-nEYkUV,TBA3036,8,KANTIN,2003.0,1.0,,2.0,2,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,2.0,1,657,61,762,57,799,60,737,59,Rendah,TBA3032,06/04/1970,SEKOLAH KEBANGSAAN KAMPONG BUKIT CHENDERING,SK,A,101,SK,103.1641952,5.247674487,1,0.35714285714285715,1.875,0,0.0,1.0,0,0.0,1.0,0,0.1,1.3,23.0,3.01,6,9.01,1,VERY_LOW,False,None,{},None
sdv-id-BaPEFk,TEA3123,11,KANTIN,1965.0,1.0,3.0,1.0,1,2.0,,1.0,1,1.0,1.0,1.0,1.0,1.0,,,1,645,80,905,79,694,78,746,79,Menengah,TEA3128,05/13/1982,SEKOLAH MENENGAH KEBANGSAAN PADANG NEGARA,SMK,A,209,SK,103.0949227,5.30611441,0,-0.2,1.4,-1,-0.35714285714285715,1.125,0,0.0,1.0,0,0.0,1.0,61.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-dryjay,TFT3003,5,,1981.0,2.0,1.0,1.0,1,1.0,1.0,2.0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1,206,31,285,31,329,31,289,30,Menengah,TFT3003,06/10/1982,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SMK,B,209,SK,103.0748389,5.284746834,-1,-0.3,1.1,0,0.1,1.3,0,0.0,1.0,0,0.1,1.3,45.0,0.0,15,15.0,2,LOW,False,None,{},None
sdv-id-IBUNOm,TBA3095,7,,2005.0,1.0,3.0,1.0,1,2.0,1.0,1.0,1,,2.0,1.0,1.0,1.0,,2.0,1,891,117,1065,112,1122,115,998,112,Rendah,TBA3095,03/05/1988,SEKOLAH MENENGAH KEBANGSAAN MEGAT PANJI ALAM,SK,A,101,SBK,103.1444279,5.311490453,0,-0.2,1.4,-1,-0.3,1.1,-1,-0.5,1.2222222222222223,0,0.07142857142857141,1.375,21.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-YbeRWL,TEA3112,7,KANTIN,2007.0,,1.0,,2,1.0,1.0,1.0,1,,1.0,1.0,1.0,2.0,1.0,2.0,1,536,38,426,39,340,40,427,38,Rendah,TEA3117,04/19/1990,SEKOLAH MENENGAH KEBANGSAAN PADANG MIDIN,SK,A,101,SK,103.0675583,5.303865539,1,0.5,1.6666666666666665,0,0.0,1.0,0,0.0,1.0,-1,-0.2,1.4,19.0,3.01,3,6.01,1,VERY_LOW,False,None,{},None
sdv-id-osSKOD,TEA3128,7,,2017.0,2.0,1.0,1.0,1,1.0,1.0,1.0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1,1180,97,1138,94,1048,97,1049,93,Menengah,TEA3128,02/24/1974,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD SAID,SK,A,201,SK,103.1635271,5.328648521,-1,-0.3,1.1,0,0.0,1.0,1,0.5,1.4444444444444444,0,0.0,1.0,9.0,3.16,0,3.16,1,VERY_LOW,True,None,{},None
sdv-id-BbyPnH,TBC3094,14,,1968.0,2.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,,1.0,1.0,1.0,1.0,1.0,1,530,70,449,69,589,70,506,72,Menengah,TEA3083,09/30/1940,SEKOLAH MENENGAH KEBANGSAAN SERI BUDIMAN,SK,A,201,SK,103.1462991,5.302465065,-1,-0.3,1.1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,58.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-jInBNF,TBA3063,6,KANTIN,2004.0,1.0,,1.0,1,4.0,,1.0,3,,1.0,1.0,1.0,2.0,1.0,1.0,2,806,66,995,65,1046,65,1056,68,Rendah,TBA3063,05/12/1995,SEKOLAH KEBANGSAAN KESOM,SK,A,101,SK,103.0646675,5.320255447,0,0.0,1.0,-1,-0.5,2.375,0,0.0,1.0,0,0.0,1.5,22.0,10.68,6,16.68,2,LOW,False,Wiring (Improving),"{""Wiring"": ""LOW""}",Wiring
sdv-id-pxOcMs,TBC3094,8,KANTIN 1,1984.0,1.0,1.0,1.0,1,2.0,,1.0,1,,1.0,3.0,1.0,2.0,1.0,2.0,2,587,73,873,69,1060,70,800,72,Rendah,TEA3081,04/22/1941,SEKOLAH KEBANGSAAN SULTAN SULAIMAN 2,SK,A,201,SK,103.0632559,5.335444536,0,0.0,1.0,-1,-0.35714285714285715,1.125,0,0.0,1.6666666666666665,0,0.1,1.8,42.0,2.56,15,17.56,2,LOW,False,None,{},None
sdv-id-LEWRWF,TEB3091,8,BLOK KANTIN,2000.0,2.0,1.0,1.0,1,1.0,2.0,2.0,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,470,57,585,58,402,61,515,59,Rendah,TEB3091,11/26/1974,SEKOLAH MENENGAH KEBANGSAAN TENGKU BARIAH,SK,A,201,SK,103.0753656,5.289928417,-1,-0.3,1.1,1,0.3,1.9000000000000001,1,0.3,1.4000000000000001,-1,-0.3,1.6,26.0,8.87,6,14.87,1,VERY_LOW,False,None,{},None
sdv-id-PsfLrW,TBA3085,5,KANTIN SEKOLAH,1999.0,,1.0,5.0,1,2.0,2.0,,1,2.0,,,1.0,1.0,1.0,1.0,1,165,18,235,18,231,18,187,17,Rendah,TBA3086,02/14/1942,SEKOLAH KEBANGSAAN SERI BUDIMAN 2,SK,A,101,SK,103.1554392,5.261838485,0,0.0,2.3333333333333335,-1,-0.35714285714285715,1.4285714285714284,-1,-0.3333333333333333,1.2000000000000002,0,0.0,1.0,27.0,0.9,6,6.9,1,VERY_LOW,False,None,{},None
sdv-id-oWhYFs,TBA3066,7,KANTIN,1995.0,1.0,2.0,1.0,1,,1.0,1.0,2,,2.0,3.0,1.0,2.0,2.0,1.0,1,623,37,574,38,519,40,658,39,Rendah,TBA3085,11/07/1947,SEKOLAH KEBANGSAAN TOK DIR,SK,A,101,SBK,103.0652337,5.266273761,0,-0.1,1.2000000000000002,1,0.5,1.4444444444444444,-1,-0.5,1.8888888888888886,-1,-0.4,1.3000000000000003,31.0,5.04,10,15.04,2,LOW,True,None,{},None
sdv-id-IgmjRx,TBA3079,11,D(KANTIN),1988.0,,2.0,,2,2.0,,1.0,2,,,3.0,1.0,1.0,1.0,1.0,1,269,22,265,23,208,23,230,21,Rendah,TBA3089,08/23/1967,SEKOLAH KEBANGSAAN PADANG HILIRAN,SK,A,201,SK,103.1514223,5.276500844,0,0.0,2.0,0,-0.07142857142857141,1.625,-2,-2.0,1.857142857142857,0,0.0,1.0,38.0,7.97,10,17.97,2,LOW,False,None,{},None
sdv-id-ArGhVn,TBA3037,14,KANTIN,1974.0,2.0,1.0,2.0,1,1.0,2.0,2.0,1,2.0,5.0,1.0,1.0,2.0,2.0,1.0,3,446,26,494,27,382,26,483,25,Rendah,TBA3041,09/02/1970,SEKOLAH KEBANGSAAN SERADA,SK,A,101,SK,103.1566911,5.250992299,-1,-0.2,1.4,0,0.0,1.5,-1,-0.7,1.9,1,0.2,2.1000000000000005,52.0,5.94,20,25.94,2,LOW,False,Paint (Deteriorating),"{""Paint"": ""LOW""}",Paint
sdv-id-sDlPtq,TBA3029,3,KANTIN SEKOLAH,1959.0,,1.0,,2,2.0,1.0,1.0,1,3.0,,2.0,1.0,,,1.0,2,286,32,441,31,436,31,438,30,Rendah,TBA3029,02/01/1947,SEKOLAH KEBANGSAAN KAMPONG BUKIT CHENDERING,SK,A,102,SK,103.1636698,5.308852448,1,0.5,1.6666666666666665,-1,-0.3,1.1,-2,-0.6428571428571428,1.625,1,1.0,1.5714285714285716,67.0,5.86,20,25.86,2,LOW,False,None,{},None
sdv-id-WZnpIH,TBB3089,16,BLOK H,1977.0,1.0,2.0,1.0,1,,,4.0,3,1.0,1.0,5.0,1.0,,1.0,1.0,1,1197,61,1079,62,915,64,1029,62,Rendah,TEA3083,11/21/1940,SEKOLAH KEBANGSAAN SULTAN SULAIMAN 2,SK,A,201,SK,103.1486176,5.310781835,0,-0.1,1.2000000000000002,-1,-1.0,3.4285714285714293,0,0.4,2.2,0,0.0,1.0,49.0,13.98,15,28.98,2,LOW,False,Wiring (Improving),"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-vyIhxD,TEB3092,8,DEWAN MAKAN ASRAMA,1986.0,1.0,2.0,1.0,1,,1.0,1.0,1,2.0,1.0,1.0,1.0,1.0,,2.0,2,497,52,527,55,514,58,469,56,Menengah,TEB3093,07/13/1968,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA WEI SIN,SK,A,201,SK,103.1610021,5.299025982,0,-0.1,1.2000000000000002,0,0.0,1.0,-1,-0.3,1.1,1,0.35714285714285715,1.875,40.0,1.5,15,16.5,2,LOW,False,None,{},None
sdv-id-FaofXt,TBA3041,4,KANTIN,1965.0,,1.0,2.0,1,1.0,3.0,1.0,2,,1.0,1.0,1.0,1.0,2.0,1.0,1,605,38,453,40,443,37,436,38,Rendah,TBA3061,08/06/1942,SEKOLAH KEBANGSAAN TOK DIR,SK,A,101,SK,103.1668227,5.295047874,0,0.0,1.3333333333333335,1,0.1,1.8,0,0.0,1.0,0,-0.1,1.2000000000000002,61.0,5.26,20,25.259999999999998,2,LOW,False,None,{},None
sdv-id-qctbbh,TBB3088,9,KANTIN,2009.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1256,94,1270,91,1232,95,1183,88,Menengah,TBB3090,05/19/1993,SEKOLAH KEBANGSAAN TENGKU BARIAH,SMK,A,101,SK,103.1660657,5.32664202,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.2,2.1000000000000005,17.0,3.01,3,6.01,1,VERY_LOW,False,Paint (Deteriorating),"{""Paint"": ""LOW""}",Paint
sdv-id-bmMEYW,TBA3102,9,,1991.0,1.0,1.0,1.0,1,2.0,1.0,2.0,2,,,1.0,2.0,1.0,1.0,1.0,2,1361,145,1485,143,1537,146,1468,144,Menengah,TBA3102,11/12/1972,SEKOLAH MENENGAH KEBANGSAAN SERI BUDIMAN,SMK,A,201,SK,103.1015071,5.290709922,0,0.0,1.0,0,0.1,1.8,1,1.0,1.5714285714285716,1,0.3,1.4000000000000001,35.0,9.77,10,19.77,2,LOW,True,None,{},None
sdv-id-IZJOph,TEA3125,7,E,1947.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,222,34,239,34,280,33,249,31,Rendah,TEA3130,12/30/1927,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD SAID,SMK,A,209,SBK,103.0308736,5.317499657,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.3,1.9000000000000001,79.0,1.5,20,21.5,2,LOW,False,None,{},None
sdv-id-DhGiGx,TBA3041,11,KANTIN,2003.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,452,38,312,37,329,37,354,35,Menengah,TBA3060,02/18/1985,SEKOLAH KEBANGSAAN PULAU BAHAGIA,SK,A,103,SK,103.0447515,5.299518774,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,-1,-0.4,1.3000000000000003,23.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-IbOlGq,TEA3120,5,KANTIN,1998.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,1.0,1.0,1.0,2.0,2.0,1.0,2,490,51,379,51,501,52,396,50,Rendah,TEA3119,05/06/1979,SEKOLAH MENENGAH KEBANGSAAN PADANG NEGARA,SMK,A,201,SBK,103.145884,5.315158187,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,-0.1,1.7000000000000002,28.0,1.2,6,7.2,1,VERY_LOW,False,None,{},None
sdv-id-bdCdbZ,TEA3083,4,BLOK K,2005.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,936,89,779,89,803,92,843,89,Menengah,TEA3085,07/21/1996,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD SAID,SM SABK,A,209,SK,103.1527972,5.320007017,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.1,1.8,21.0,1.2,6,7.2,1,VERY_LOW,False,None,{},None
sdv-id-stDhgs,TBB3089,9,KANTIN,1962.0,1.0,1.0,1.0,1,2.0,2.0,1.0,1,,,1.0,1.0,1.0,,1.0,2,744,69,782,61,1090,62,868,67,Rendah,TBB3088,11/22/1934,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA WEI SIN,SK,B,201,SBK,103.1273126,5.314374892,0,0.0,1.0,-1,-0.4,1.3000000000000003,0,0.0,1.0,1,0.2857142857142857,1.5000000000000002,64.0,1.5,20,21.5,2,LOW,False,None,{},None
sdv-id-kQYjBP,TBA3027,14,KANTIN,1972.0,1.0,1.0,1.0,1,,,3.0,2,,1.0,2.0,1.0,1.0,,1.0,1,500,65,490,69,390,70,492,73,Menengah,TBA3028,09/21/1959,SEKOLAH KEBANGSAAN BANGGOL KATONG,SK,B,101,SK,103.1592534,5.325584723,0,0.0,1.0,-1,-1.0,2.428571428571429,0,0.0,1.3333333333333335,0,0.0,1.0,54.0,4.21,20,24.21,2,LOW,False,None,{},None
sdv-id-lWcNlm,TBA3093,8,KANTIN,2009.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,,1,310,30,289,30,301,30,309,31,Rendah,TBA3094,10/21/1981,SEKOLAH KEBANGSAAN KEDAI BULOH,SK,A,101,SK,103.1286768,5.312833214,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,17.0,0.0,3,3.0,1,VERY_LOW,False,None,{},None
sdv-id-WIxYpr,TBA3018,9,KANTIN,1996.0,,,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1,1211,102,1231,106,1219,106,1332,105,Rendah,TBA3019,08/15/1972,SEKOLAH KEBANGSAAN KAMPUNG BAHARU SERADA,SK,A,101,SK,103.1393884,5.296737693,0,0.0,1.0,0,0.0,1.0,1,0.3,1.4000000000000001,0,-0.1,1.2000000000000002,30.0,3.16,10,13.16,1,VERY_LOW,False,None,{},None
sdv-id-tBYlNS,TBA3007,12,KANTIN,1967.0,2.0,1.0,1.0,1,2.0,1.0,3.0,1,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1,171,18,216,19,195,19,181,19,Rendah,TBA3007,01/01/1915,SEKOLAH KEBANGSAAN PUSAT BUKIT BESAR,SK,A,101,SK,103.0939116,5.305218721,-1,-0.3,1.1,-1,-0.1,1.6999999999999997,-1,-0.1,3.2,0,0.0,1.0,59.0,7.89,20,27.89,2,LOW,False,None,{},None
sdv-id-EyIvYs,TBA3007,8,KANTIN,1989.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,2.0,1.0,1.0,,1.0,2.0,2,491,44,571,47,420,48,540,46,Rendah,TBA3007,09/24/1949,SEKOLAH KEBANGSAAN PUSAT KUALA IBAI,SK,A,101,SK,103.1631008,5.291894148,0,0.0,1.0,0,0.0,1.0,0,-0.1,1.2000000000000002,1,0.5,1.777777777777778,37.0,1.5,10,11.5,1,VERY_LOW,False,None,{},None
sdv-id-KmiRPv,TEA3083,27,KANTIN,1979.0,1.0,3.0,5.0,1,3.0,,1.0,2,2.0,,1.0,1.0,1.0,,2.0,5,1652,156,1664,155,1615,159,1570,153,Rendah,TEA3083,01/04/1977,SEKOLAH KEBANGSAAN TENGKU BARIAH,SMK,A,101,SK,103.1587466,5.276247407,0,0.2,2.6,-1,-0.42857142857142855,1.75,-1,-0.35714285714285715,1.125,4,1.2142857142857142,3.375,47.0,14.74,15,29.740000000000002,2,LOW,False,Paint (Rapid Deterioration),"{""Paint"": ""LOW""}",Paint
sdv-id-NrOYDh,TBA3037,9,KANTIN,1995.0,,2.0,2.0,1,,2.0,1.0,1,,2.0,1.0,1.0,1.0,2.0,1.0,1,698,39,783,40,768,40,781,39,Rendah,TBA3041,06/21/1974,SEKOLAH KEBANGSAAN ATAS TOL,SK,A,101,SK,103.1638516,5.295547687,-1,-0.5,1.5555555555555554,-1,-0.5,1.2222222222222223,-1,-0.5,1.2222222222222223,0,-0.1,1.2000000000000002,31.0,0.9,10,10.9,1,VERY_LOW,False,None,{},None
sdv-id-nfZYZd,TEA3085,9,KANTIN SEKOLAH,1993.0,1.0,,1.0,1,2.0,1.0,1.0,1,,1.0,1.0,1.0,2.0,1.0,1.0,1,1001,87,1029,86,1183,87,1067,88,Rendah,TEA3110,05/06/1987,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA WEI SIN,SK,A,101,SK,103.0856944,5.308211303,0,0.0,1.0,-1,-0.3,1.1,0,0.0,1.0,-1,-0.3,1.1,33.0,0.0,10,10.0,1,VERY_LOW,False,None,{},None
sdv-id-CSkkJb,TBA3015,6,KANTIN,1990.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2,520,63,833,62,893,64,740,63,Rendah,TBA3016,08/19/1943,SEKOLAH KEBANGSAAN GONG TOK NASEK,SK,A,101,SBK,103.1286774,5.301924424,0,0.0,1.0,0,0.0,1.0,-1,-0.5,2.0,1,0.4,1.7000000000000002,36.0,5.11,10,15.11,2,LOW,False,None,{},None
sdv-id-cOSDuL,TFT3004,9,,1976.0,1.0,,1.0,1,1.0,2.0,2.0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,666,83,803,85,638,86,762,79,Menengah,TFT3004,12/21/2010,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SBP,A,209,SK,103.152191,5.21975,0,0.0,1.0,0,0.0,1.5,0,-0.1,1.2000000000000002,0,0.0,1.0,50.0,1.58,20,21.58,2,LOW,False,None,{},None
sdv-id-PZCdhC,TBC3094,11,,2001.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1,,1.0,1.0,1.0,2.0,,1.0,1,307,51,397,53,410,52,372,53,Menengah,TEA3083,12/11/1983,SEKOLAH KEBANGSAAN TENGKU BARIAH,SK,A,101,SK,103.143643,5.305444339,1,0.3,1.4000000000000001,0,0.0,1.0,0,0.0,1.0,-1,-0.35714285714285715,1.125,25.0,2.11,6,8.11,1,VERY_LOW,False,None,{},None
sdv-id-GmZarY,TBA3061,6,BLOK F (KANTIN),1952.0,1.0,2.0,1.0,1,1.0,3.0,2.0,2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,524,50,753,47,747,47,652,44,Menengah,TBA3060,01/12/1923,SEKOLAH KEBANGSAAN TOK DIR,SK,A,201,SBK,103.1220567,5.319109482,0,-0.1,1.2000000000000002,1,0.2,2.1,0,0.0,1.0,-1,-0.4,1.3000000000000003,74.0,5.26,20,25.259999999999998,2,LOW,False,None,{},None
